x, y, th, stamp, 
-1.6654428243637085, -2.690030574798584, -0.46561633890125764, 1759519688377605319, 
-1.6486023664474487, -2.6983859539031982, -0.34871998378791114, 1759519688447611932, 
-1.6361759901046753, -2.703354597091675, -0.26698738774534897, 1759519688496862688, 
-1.626702070236206, -2.7063515186309814, -0.20273514577231405, 1759519688536956706, 
-1.6137704849243164, -2.7090535163879395, -0.12313386154087608, 1759519688586843779, 
-1.6011675596237183, -2.7105462551116943, -0.04286019927808639, 1759519688636791076, 
-1.5882842540740967, -2.7113823890686035, 0.03668306020423099, 1759519688686802304, 
-1.5749201774597168, -2.7106902599334717, 0.11496796255910682, 1759519688736793625, 
-1.5644795894622803, -2.70971941947937, 0.1807586275460877, 1759519688777911069, 
-1.5511630773544312, -2.7075090408325195, 0.25906305559258924, 1759519688828094359, 
-1.538273811340332, -2.7044737339019775, 0.33839384295118785, 1759519688879592481, 
-1.5229629278182983, -2.69928240776062, 0.43209031004105064, 1759519688938879844, 
-1.5108176469802856, -2.693830728530884, 0.5084488970546766, 1759519688989289319, 
-1.498746395111084, -2.6875410079956055, 0.5886391715518497, 1759519689040518296, 
-1.4887986183166504, -2.680616855621338, 0.6607531837241027, 1759519689086208344, 
-1.477921962738037, -2.6723451614379883, 0.7371259680854937, 1759519689136242942, 
-1.469311237335205, -2.664794921875, 0.8017647358281432, 1759519689179021962, 
-1.4567112922668457, -2.6514718532562256, 0.9040294902443503, 1759519689246709125, 
-1.4510571956634521, -2.6446056365966797, 0.950649406592993, 1759519689278514402, 
-1.4415168762207031, -2.6310806274414062, 1.0394732594075367, 1759519689338308055, 
-1.4349266290664673, -2.6195547580718994, 1.1124845856277066, 1759519689387441211, 
-1.4287364482879639, -2.6075305938720703, 1.1875289676941245, 1759519689438153855, 
-1.4239466190338135, -2.5954556465148926, 1.2581788501403879, 1759519689486658207, 
-1.419701337814331, -2.582566261291504, 1.3315296633063143, 1759519689535943744, 
-1.4166761636734009, -2.5714821815490723, 1.3941665801930325, 1759519689578630005, 
-1.4145773649215698, -2.5582046508789062, 1.4648755178570287, 1759519689627129798, 
-1.4131293296813965, -2.540043354034424, 1.5618231755915326, 1759519689695200417, 
-1.4129244089126587, -2.528869390487671, 1.6236490601459488, 1759519689738611231, 
-1.41392183303833, -2.5153896808624268, 1.6952769969214527, 1759519689787832242, 
-1.4157958030700684, -2.5015413761138916, 1.764841571047241, 1759519689837241039, 
-1.4183506965637207, -2.488334894180298, 1.8333452700354822, 1759519689884847114, 
-1.42192542552948, -2.4748594760894775, 1.9028527514387317, 1759519689934998062, 
-1.425508975982666, -2.4633536338806152, 1.9627415203770688, 1759519689977948993, 
-1.4308973550796509, -2.4509639739990234, 2.031730013138357, 1759519690026773469, 
-1.4372762441635132, -2.438001871109009, 2.101927900884856, 1759519690077419384, 
-1.446291446685791, -2.4231088161468506, 2.185461450897569, 1759519690138112966, 
-1.4544036388397217, -2.4120006561279297, 2.253191942130364, 1759519690186855770, 
-1.4631434679031372, -2.4009203910827637, 2.323063071838888, 1759519690236852469, 
-1.473154902458191, -2.390245199203491, 2.3933676442430016, 1759519690287832162, 
-1.4829015731811523, -2.381063461303711, 2.456178661586472, 1759519690333896990, 
-1.4929721355438232, -2.3725712299346924, 2.5144252972135486, 1759519690377975019, 
-1.504584550857544, -2.3645408153533936, 2.5779879434253035, 1759519690426871710, 
-1.5171191692352295, -2.3565573692321777, 2.642826088304648, 1759519690477269485, 
-1.5293769836425781, -2.350154161453247, 2.7109764118791095, 1759519690528223393, 
-1.5457141399383545, -2.342714548110962, 2.7916281445497897, 1759519690587868199, 
-1.5600268840789795, -2.337697982788086, 2.8548452929756163, 1759519690638100382, 
-1.5741703510284424, -2.3337109088897705, 2.9174771325797644, 1759519690687869437, 
-1.586498737335205, -2.3309249877929688, 2.977708805961416, 1759519690734044009, 
-1.5991779565811157, -2.328707218170166, 3.0373671012631833, 1759519690778286703, 
-1.6136295795440674, -2.3273837566375732, 3.103511813859999, 1759519690828648540, 
-1.628869891166687, -2.32670521736145, -3.1142296788765362, 1759519690876944946, 
-1.643646240234375, -2.327207326889038, -3.0512592797038014, 1759519690927933443, 
-1.6605864763259888, -2.328911304473877, -2.9775130765316735, 1759519690987914535, 
-1.6753220558166504, -2.331342935562134, -2.9141194946561346, 1759519691036890725, 
-1.6896611452102661, -2.334695816040039, -2.8507364063381595, 1759519691087827309, 
